range,vehicle_gallons,average_range,average_gallons
277,19.229063,313.1668667466987,14.439580389328468
329,19.576158,313.1668667466987,14.439580389328468
331,21.21017446153846,313.1668667466987,14.439580389328468
331,21.21017446153846,313.1668667466987,14.439580389328468
308,19.73635569230769,313.1668667466987,14.439580389328468
308,19.73635569230769,313.1668667466987,14.439580389328468
277,17.749904307692308,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
337,17.54565225,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
337,17.54565225,313.1668667466987,14.439580389328468
353,21.004206,313.1668667466987,14.439580389328468
353,21.004206,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
353,21.004206,313.1668667466987,14.439580389328468
294,16.3273488,313.1668667466987,14.439580389328468
238,14.161475999999999,313.1668667466987,14.439580389328468
361,15.827532,313.1668667466987,14.439580389328468
361,15.827532,313.1668667466987,14.439580389328468
337,16.513555058823528,313.1668667466987,14.439580389328468
337,16.513555058823528,313.1668667466987,14.439580389328468
339,15.688694,313.1668667466987,14.439580389328468
339,15.688694,313.1668667466987,14.439580389328468
314,16.348174500000002,313.1668667466987,14.439580389328468
314,16.348174500000002,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
272,9.440984,313.1668667466987,14.439580389328468
279,11.067372000000002,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
279,16.601058,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
256,10.155008000000002,313.1668667466987,14.439580389328468
258,11.311643368421052,313.1668667466987,14.439580389328468
306,11.586662181818184,313.1668667466987,14.439580389328468
278,11.579089200000002,313.1668667466987,14.439580389328468
260,9.844876363636367,313.1668667466987,14.439580389328468
296,10.720708173913046,313.1668667466987,14.439580389328468
277,10.48857981818182,313.1668667466987,14.439580389328468
271,7.784503034482759,313.1668667466987,14.439580389328468
271,7.2822770322580626,313.1668667466987,14.439580389328468
266,6.92454525,313.1668667466987,14.439580389328468
296,11.208013090909093,313.1668667466987,14.439580389328468
238,14.161475999999999,313.1668667466987,14.439580389328468
238,14.161475999999999,313.1668667466987,14.439580389328468
238,14.161475999999999,313.1668667466987,14.439580389328468
238,14.161475999999999,313.1668667466987,14.439580389328468
337,16.513555058823528,313.1668667466987,14.439580389328468
347,16.058928666666667,313.1668667466987,14.439580389328468
307,15.983724750000002,313.1668667466987,14.439580389328468
290,17.25558,313.1668667466987,14.439580389328468
347,16.058928666666667,313.1668667466987,14.439580389328468
337,16.513555058823528,313.1668667466987,14.439580389328468
307,15.983724750000002,313.1668667466987,14.439580389328468
290,17.25558,313.1668667466987,14.439580389328468
337,16.513555058823528,313.1668667466987,14.439580389328468
286,15.883067200000001,313.1668667466987,14.439580389328468
290,17.25558,313.1668667466987,14.439580389328468
337,16.513555058823528,313.1668667466987,14.439580389328468
286,15.883067200000001,313.1668667466987,14.439580389328468
264,15.708528,313.1668667466987,14.439580389328468
344,19.1041088,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
344,19.1041088,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
308,19.73635569230769,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
308,19.73635569230769,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
307,15.983724750000002,313.1668667466987,14.439580389328468
383,19.94060775,313.1668667466987,14.439580389328468
329,16.12154188235294,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
329,16.12154188235294,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
307,15.983724750000002,313.1668667466987,14.439580389328468
383,19.94060775,313.1668667466987,14.439580389328468
304,16.8827008,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
329,16.12154188235294,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
329,16.12154188235294,313.1668667466987,14.439580389328468
304,16.8827008,313.1668667466987,14.439580389328468
290,17.25558,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
308,19.73635569230769,313.1668667466987,14.439580389328468
277,17.749904307692308,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
308,19.73635569230769,313.1668667466987,14.439580389328468
277,17.749904307692308,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
353,21.004206,313.1668667466987,14.439580389328468
353,21.004206,313.1668667466987,14.439580389328468
353,21.004206,313.1668667466987,14.439580389328468
272,9.440984,313.1668667466987,14.439580389328468
279,11.067372000000002,313.1668667466987,14.439580389328468
279,10.564309636363639,313.1668667466987,14.439580389328468
320,11.107040000000001,313.1668667466987,14.439580389328468
279,10.564309636363639,313.1668667466987,14.439580389328468
295,12.933855789473684,313.1668667466987,14.439580389328468
295,13.652403333333334,313.1668667466987,14.439580389328468
318,11.517517565217393,313.1668667466987,14.439580389328468
318,11.517517565217393,313.1668667466987,14.439580389328468
346,15.169878315789473,313.1668667466987,14.439580389328468
346,15.169878315789473,313.1668667466987,14.439580389328468
277,10.48857981818182,313.1668667466987,14.439580389328468
296,10.720708173913046,313.1668667466987,14.439580389328468
260,9.844876363636367,313.1668667466987,14.439580389328468
273,11.370832200000002,313.1668667466987,14.439580389328468
318,11.517517565217393,313.1668667466987,14.439580389328468
283,10.715769272727275,313.1668667466987,14.439580389328468
336,13.994870400000002,313.1668667466987,14.439580389328468
320,10.252652307692307,313.1668667466987,14.439580389328468
333,12.060796695652176,313.1668667466987,14.439580389328468
273,11.969297052631578,313.1668667466987,14.439580389328468
320,10.252652307692307,313.1668667466987,14.439580389328468
217,10.042615333333334,313.1668667466987,14.439580389328468
346,15.169878315789473,313.1668667466987,14.439580389328468
346,15.169878315789473,313.1668667466987,14.439580389328468
368,15.327715200000002,313.1668667466987,14.439580389328468
296,10.720708173913046,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
287,11.953951800000002,313.1668667466987,14.439580389328468
269,10.185660545454548,313.1668667466987,14.439580389328468
283,7.8582308,313.1668667466987,14.439580389328468
283,7.8582308,313.1668667466987,14.439580389328468
271,7.784503034482759,313.1668667466987,14.439580389328468
273,7.106770125000001,313.1668667466987,14.439580389328468
260,9.844876363636367,313.1668667466987,14.439580389328468
269,10.185660545454548,313.1668667466987,14.439580389328468
269,10.185660545454548,313.1668667466987,14.439580389328468
362,13.11113634782609,313.1668667466987,14.439580389328468
334,12.64687963636364,313.1668667466987,14.439580389328468
310,12.297080000000003,313.1668667466987,14.439580389328468
330,11.95214086956522,313.1668667466987,14.439580389328468
291,11.543388000000002,313.1668667466987,14.439580389328468
310,12.297080000000003,313.1668667466987,14.439580389328468
330,11.95214086956522,313.1668667466987,14.439580389328468
336,13.994870400000002,313.1668667466987,14.439580389328468
270,9.77902434782609,313.1668667466987,14.439580389328468
270,9.77902434782609,313.1668667466987,14.439580389328468
270,9.77902434782609,313.1668667466987,14.439580389328468
267,10.591356000000003,313.1668667466987,14.439580389328468
262,9.920606181818185,313.1668667466987,14.439580389328468
254,9.617686909090912,313.1668667466987,14.439580389328468
337,16.513555058823528,313.1668667466987,14.439580389328468
337,16.513555058823528,313.1668667466987,14.439580389328468
361,15.827532,313.1668667466987,14.439580389328468
361,15.827532,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
286,14.890375500000001,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
314,16.348174500000002,313.1668667466987,14.439580389328468
314,16.348174500000002,313.1668667466987,14.439580389328468
339,15.688694,313.1668667466987,14.439580389328468
339,15.688694,313.1668667466987,14.439580389328468
279,16.601058,313.1668667466987,14.439580389328468
286,14.890375500000001,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
290,16.105208,313.1668667466987,14.439580389328468
366,20.3258832,313.1668667466987,14.439580389328468
366,20.3258832,313.1668667466987,14.439580389328468
362,21.539724,313.1668667466987,14.439580389328468
329,19.576158,313.1668667466987,14.439580389328468
254,16.276085538461537,313.1668667466987,14.439580389328468
329,19.576158,313.1668667466987,14.439580389328468
331,21.21017446153846,313.1668667466987,14.439580389328468
331,21.21017446153846,313.1668667466987,14.439580389328468
295,12.933855789473684,313.1668667466987,14.439580389328468
295,12.933855789473684,313.1668667466987,14.439580389328468
337,17.54565225,313.1668667466987,14.439580389328468
337,17.54565225,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
264,14.6612928,313.1668667466987,14.439580389328468
310,11.73812181818182,313.1668667466987,14.439580389328468
262,14.550222400000001,313.1668667466987,14.439580389328468
267,14.8278984,313.1668667466987,14.439580389328468
271,7.2822770322580626,313.1668667466987,14.439580389328468
368,15.327715200000002,313.1668667466987,14.439580389328468
302,9.317572444444444,313.1668667466987,14.439580389328468
351,14.619641400000003,313.1668667466987,14.439580389328468
370,16.222124210526314,313.1668667466987,14.439580389328468
262,14.550222400000001,313.1668667466987,14.439580389328468
262,14.550222400000001,313.1668667466987,14.439580389328468
262,14.550222400000001,313.1668667466987,14.439580389328468
238,14.161475999999999,313.1668667466987,14.439580389328468
383,13.871727130434785,313.1668667466987,14.439580389328468
383,13.871727130434785,313.1668667466987,14.439580389328468
296,10.720708173913046,313.1668667466987,14.439580389328468
304,11.010457043478263,313.1668667466987,14.439580389328468
285,11.305380000000003,313.1668667466987,14.439580389328468
361,15.827532,313.1668667466987,14.439580389328468
361,15.827532,313.1668667466987,14.439580389328468
339,15.688694,313.1668667466987,14.439580389328468
339,15.688694,313.1668667466987,14.439580389328468
344,19.1041088,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
344,19.1041088,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
277,17.749904307692308,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
338,20.111676,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
277,17.749904307692308,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
329,16.12154188235294,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
279,11.620740600000001,313.1668667466987,14.439580389328468
329,16.12154188235294,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
260,11.399330526315788,313.1668667466987,14.439580389328468
234,10.829364,313.1668667466987,14.439580389328468
274,12.013140631578947,313.1668667466987,14.439580389328468
274,12.680537333333334,313.1668667466987,14.439580389328468
274,12.680537333333334,313.1668667466987,14.439580389328468
270,9.77902434782609,313.1668667466987,14.439580389328468
270,9.77902434782609,313.1668667466987,14.439580389328468
296,10.720708173913046,313.1668667466987,14.439580389328468
296,10.720708173913046,313.1668667466987,14.439580389328468
270,9.77902434782609,313.1668667466987,14.439580389328468
260,9.844876363636367,313.1668667466987,14.439580389328468
298,11.821064000000003,313.1668667466987,14.439580389328468
273,11.370832200000002,313.1668667466987,14.439580389328468
283,10.715769272727275,313.1668667466987,14.439580389328468
254,9.617686909090912,313.1668667466987,14.439580389328468
336,13.994870400000002,313.1668667466987,14.439580389328468
336,13.994870400000002,313.1668667466987,14.439580389328468
317,12.003176181818185,313.1668667466987,14.439580389328468
318,11.517517565217393,313.1668667466987,14.439580389328468
318,11.517517565217393,313.1668667466987,14.439580389328468
307,15.983724750000002,313.1668667466987,14.439580389328468
383,19.94060775,313.1668667466987,14.439580389328468
307,15.983724750000002,313.1668667466987,14.439580389328468
383,19.94060775,313.1668667466987,14.439580389328468
304,16.8827008,313.1668667466987,14.439580389328468
353,21.004206,313.1668667466987,14.439580389328468
329,16.12154188235294,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
413,20.237680235294118,313.1668667466987,14.439580389328468
329,16.12154188235294,313.1668667466987,14.439580389328468
304,16.8827008,313.1668667466987,14.439580389328468
353,21.004206,313.1668667466987,14.439580389328468
278,10.068773217391305,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
273,11.969297052631578,313.1668667466987,14.439580389328468
217,10.042615333333334,313.1668667466987,14.439580389328468
295,12.933855789473684,313.1668667466987,14.439580389328468
295,12.933855789473684,313.1668667466987,14.439580389328468
346,15.169878315789473,313.1668667466987,14.439580389328468
298,11.283742909090911,313.1668667466987,14.439580389328468
273,7.5805548,313.1668667466987,14.439580389328468
273,7.5805548,313.1668667466987,14.439580389328468
273,7.8419532413793105,313.1668667466987,14.439580389328468
273,7.106770125000001,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
335,14.68759894736842,313.1668667466987,14.439580389328468
335,14.68759894736842,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
300,11.900400000000003,313.1668667466987,14.439580389328468
320,10.252652307692307,313.1668667466987,14.439580389328468
280,10.14121043478261,313.1668667466987,14.439580389328468
287,12.583107157894736,313.1668667466987,14.439580389328468
320,10.252652307692307,313.1668667466987,14.439580389328468
269,10.185660545454548,313.1668667466987,14.439580389328468
269,10.185660545454548,313.1668667466987,14.439580389328468
269,10.185660545454548,313.1668667466987,14.439580389328468
306,12.138408000000002,313.1668667466987,14.439580389328468
286,11.345048000000002,313.1668667466987,14.439580389328468
306,12.138408000000002,313.1668667466987,14.439580389328468
264,14.6612928,313.1668667466987,14.439580389328468
290,16.105208,313.1668667466987,14.439580389328468
325,11.771047826086958,313.1668667466987,14.439580389328468
325,11.771047826086958,313.1668667466987,14.439580389328468
370,16.222124210526314,313.1668667466987,14.439580389328468
360,15.78368842105263,313.1668667466987,14.439580389328468
336,17.493588000000003,313.1668667466987,14.439580389328468
336,17.493588000000003,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
234,10.829364,313.1668667466987,14.439580389328468
270,10.710360000000001,313.1668667466987,14.439580389328468
274,12.680537333333334,313.1668667466987,14.439580389328468
274,12.680537333333334,313.1668667466987,14.439580389328468
295,11.702060000000003,313.1668667466987,14.439580389328468
311,12.953585400000001,313.1668667466987,14.439580389328468
365,21.71823,313.1668667466987,14.439580389328468
332,19.754663999999998,313.1668667466987,14.439580389328468
332,21.274253538461537,313.1668667466987,14.439580389328468
365,20.270348000000002,313.1668667466987,14.439580389328468
365,20.270348000000002,313.1668667466987,14.439580389328468
332,21.274253538461537,313.1668667466987,14.439580389328468
332,21.274253538461537,313.1668667466987,14.439580389328468
305,15.87959625,313.1668667466987,14.439580389328468
360,15.78368842105263,313.1668667466987,14.439580389328468
305,15.87959625,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
279,16.601058,313.1668667466987,14.439580389328468
370,15.411018000000002,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
270,8.33028,313.1668667466987,14.439580389328468
332,19.754663999999998,313.1668667466987,14.439580389328468
364,15.959062736842105,313.1668667466987,14.439580389328468
364,15.959062736842105,313.1668667466987,14.439580389328468
338,16.562556705882354,313.1668667466987,14.439580389328468
338,16.562556705882354,313.1668667466987,14.439580389328468
338,15.642414666666667,313.1668667466987,14.439580389328468
338,15.642414666666667,313.1668667466987,14.439580389328468
312,16.244046,313.1668667466987,14.439580389328468
312,16.244046,313.1668667466987,14.439580389328468
305,15.87959625,313.1668667466987,14.439580389328468
360,15.78368842105263,313.1668667466987,14.439580389328468
361,15.827532,313.1668667466987,14.439580389328468
361,15.827532,313.1668667466987,14.439580389328468
339,15.688694,313.1668667466987,14.439580389328468
339,15.688694,313.1668667466987,14.439580389328468
358,16.568001333333335,313.1668667466987,14.439580389328468
444,20.548024,313.1668667466987,14.439580389328468
358,16.568001333333335,313.1668667466987,14.439580389328468
444,20.548024,313.1668667466987,14.439580389328468
333,15.411018,313.1668667466987,14.439580389328468
380,17.586146666666668,313.1668667466987,14.439580389328468
380,17.586146666666668,313.1668667466987,14.439580389328468
333,15.411018,313.1668667466987,14.439580389328468
262,14.550222400000001,313.1668667466987,14.439580389328468
262,14.550222400000001,313.1668667466987,14.439580389328468
238,14.161475999999999,313.1668667466987,14.439580389328468
304,11.010457043478263,313.1668667466987,14.439580389328468
234,10.829364,313.1668667466987,14.439580389328468
298,11.821064000000003,313.1668667466987,14.439580389328468
292,12.162208800000002,313.1668667466987,14.439580389328468
298,11.283742909090911,313.1668667466987,14.439580389328468
283,10.715769272727275,313.1668667466987,14.439580389328468
285,11.305380000000003,313.1668667466987,14.439580389328468
301,15.67133925,313.1668667466987,14.439580389328468
320,10.252652307692307,313.1668667466987,14.439580389328468
333,12.060796695652176,313.1668667466987,14.439580389328468
320,10.252652307692307,313.1668667466987,14.439580389328468
279,11.620740600000001,313.1668667466987,14.439580389328468
260,11.399330526315788,313.1668667466987,14.439580389328468
304,10.551688,313.1668667466987,14.439580389328468
287,9.961626500000001,313.1668667466987,14.439580389328468
304,10.551688,313.1668667466987,14.439580389328468
287,9.961626500000001,313.1668667466987,14.439580389328468
317,12.003176181818185,313.1668667466987,14.439580389328468
274,12.680537333333334,313.1668667466987,14.439580389328468
274,12.680537333333334,313.1668667466987,14.439580389328468
295,11.702060000000003,313.1668667466987,14.439580389328468
311,12.953585400000001,313.1668667466987,14.439580389328468
287,12.583107157894736,313.1668667466987,14.439580389328468
318,11.517517565217393,313.1668667466987,14.439580389328468
346,15.169878315789473,313.1668667466987,14.439580389328468
316,9.749512888888889,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
253,9.579822000000002,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
277,17.749904307692308,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
277,17.749904307692308,313.1668667466987,14.439580389328468
277,19.229063,313.1668667466987,14.439580389328468
284,9.46319808,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
369,15.369366600000003,313.1668667466987,14.439580389328468
369,16.178280631578946,313.1668667466987,14.439580389328468
369,16.178280631578946,313.1668667466987,14.439580389328468
300,11.900400000000003,313.1668667466987,14.439580389328468
284,8.762220444444445,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
335,14.68759894736842,313.1668667466987,14.439580389328468
335,14.68759894736842,313.1668667466987,14.439580389328468
409,20.041673647058822,313.1668667466987,14.439580389328468
407,18.835688666666666,313.1668667466987,14.439580389328468
409,20.041673647058822,313.1668667466987,14.439580389328468
407,18.835688666666666,313.1668667466987,14.439580389328468
409,20.041673647058822,313.1668667466987,14.439580389328468
407,18.835688666666666,313.1668667466987,14.439580389328468
409,20.041673647058822,313.1668667466987,14.439580389328468
407,18.835688666666666,313.1668667466987,14.439580389328468
264,14.6612928,313.1668667466987,14.439580389328468
290,16.105208,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
281,8.669661777777778,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
305,15.87959625,313.1668667466987,14.439580389328468
305,15.87959625,313.1668667466987,14.439580389328468
305,15.87959625,313.1668667466987,14.439580389328468
307,18.267114,313.1668667466987,14.439580389328468
341,12.350545565217393,313.1668667466987,14.439580389328468
362,13.11113634782609,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
296,11.741728000000002,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
296,11.741728000000002,313.1668667466987,14.439580389328468
369,15.369366600000003,313.1668667466987,14.439580389328468
357,14.869549800000003,313.1668667466987,14.439580389328468
309,14.300314,313.1668667466987,14.439580389328468
333,14.599911789473683,313.1668667466987,14.439580389328468
309,15.14150894117647,313.1668667466987,14.439580389328468
296,9.132455111111112,313.1668667466987,14.439580389328468
285,7.6584832258064495,313.1668667466987,14.439580389328468
273,7.5805548,313.1668667466987,14.439580389328468
273,7.8419532413793105,313.1668667466987,14.439580389328468
308,17.1048416,313.1668667466987,14.439580389328468
279,16.601058,313.1668667466987,14.439580389328468
241,8.03038992,313.1668667466987,14.439580389328468
340,12.314326956521741,313.1668667466987,14.439580389328468
362,13.11113634782609,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
260,11.399330526315788,313.1668667466987,14.439580389328468
283,10.715769272727275,313.1668667466987,14.439580389328468
320,11.589954782608698,313.1668667466987,14.439580389328468
284,9.46319808,313.1668667466987,14.439580389328468
304,10.551688,313.1668667466987,14.439580389328468
